dns_qdomainname,day,num_clients,rank,registration_period,client_sum_group,prob_obs_num_clients
airdroid.com,2023-01-17,25,4958.0,5844.0,108-108,0.002429395687822411
momax.it,2022-10-04,25,,9048.0,108-108,0.002429395687822411
sekai-en.com,2022-10-26,40,,365.0,313-317,0.0024313997915950125
imptracking.com,2022-12-14,63,,365.0,599-614,0.0024327611839440877
signup.com,2022-10-05,27,,13148.0,225-227,0.0024344837462406677
diffen.com,2022-11-14,27,10300.0,8766.0,225-227,0.0024344837462406677
wreddismorce.com,2022-11-03,26,,365.0,130-130,0.0024347826086954516
wreddismorce.com,2022-10-17,26,,365.0,130-130,0.0024347826086954516
getbuilt.com,2022-10-03,16,,5479.0,38-38,0.002435783879539466
dft-cdn42.net,2022-10-03,16,,2556.0,38-38,0.002435783879539466
aepinfo.com,2022-10-04,16,,731.0,38-38,0.002435783879539466
tritondigital.com,2022-10-04,424,48808.0,9495.0,7588-8502,0.002437122246055079
de17a.com,2022-10-17,424,,5113.0,7588-8502,0.002437122246055079
jattdisite.com,2022-10-24,20,147881.0,2192.0,92-92,0.0024376523532720906
jattdisite.com,2022-10-17,20,147881.0,2192.0,92-92,0.0024376523532720906
chihuahua.gob.mx,2022-10-03,20,120773.0,8765.0,92-92,0.0024376523532720906
banggood.com,2022-11-07,44,918.0,5478.0,388-394,0.002437975046608476
wikimapia.org,2023-01-18,44,3278.0,6574.0,388-394,0.002437975046608476
younet.network,2022-11-15,25,,1827.0,155-156,0.0024390243902440156
classtag.com,2022-10-04,25,,5844.0,155-156,0.0024390243902440156
sdn.cz,2022-10-24,122,,4383.0,1408-1471,0.0024390243902441266
ayads.co,2022-11-14,107,66564.0,3286.0,1771-1850,0.0024412572474826755
proctorcollect.com,2022-11-14,61,,1096.0,715-729,0.0024415317399127945
podbean.com,2022-10-21,113,15276.0,7670.0,1936-2010,0.002443169747185281
selectmedia.asia,2022-11-10,113,790934.0,4383.0,1936-2010,0.002443169747185281
measuread.com,2022-10-03,113,,2922.0,1936-2010,0.002443169747185281
honorboundgame.com,2022-10-19,20,,3287.0,103-103,0.002443195699975531
nocell.io,2022-11-02,20,,3287.0,103-103,0.002443195699975531
calpoly.edu,2022-10-22,20,13855.0,12112.0,103-103,0.002443195699975531
mlb.com,2022-10-04,589,803.0,10957.0,9669-10926,0.002443379381634414
tcnj.edu,2022-10-04,82,59452.0,9118.0,1054-1084,0.002448280083240939
purpleads.io,2022-11-15,82,,1096.0,1054-1084,0.002448280083240939
marca.com,2022-10-17,82,442.0,9830.0,1054-1084,0.002448280083240939
kahoot.it,2022-10-11,578,7165.0,4017.0,8503-9668,0.002448672066301172
sentinelone.net,2022-10-14,255,,3653.0,4374-4720,0.0024495394865773346
iegcom.com,2022-11-15,28,,1094.0,262-264,0.002451982018798593
wes.org,2022-11-02,28,23457.0,11687.0,262-264,0.002451982018798593
serious.li,2022-10-03,30,,,339-343,0.0024557095246448
bigin.io,2022-10-13,16,,1096.0,34-34,0.002456761006289443
cowin.gov.in,2022-12-11,16,,,34-34,0.002456761006289443
surverymonkey.com,2022-10-06,16,,6574.0,34-34,0.002456761006289443
qq-os.com,2022-10-17,16,,730.0,34-34,0.002456761006289443
ewu.edu,2022-10-25,16,62306.0,10935.0,34-34,0.002456761006289443
fpl.com,2022-10-05,16,15911.0,11687.0,34-34,0.002456761006289443
gla.ac.uk,2022-10-31,16,18253.0,6616.0,34-34,0.002456761006289443
mapme.com,2022-10-04,16,171345.0,9130.0,34-34,0.002456761006289443
mschf.xyz,2022-10-19,16,,4748.0,34-34,0.002456761006289443
healthypawspetinsurance.com,2022-10-25,16,102268.0,5478.0,34-34,0.002456761006289443
bereal.network,2022-10-03,733,,365.0,13812-15789,0.0024570024570064186
pubnative.info,2022-10-19,65,,2557.0,661-678,0.0024595469255663804
deliverimp.com,2022-11-02,820,,3287.0,15790-18245,0.0024603608529326637
nike.com,2022-11-08,1408,535.0,10594.0,25776-32652,0.0024608093328466474
safecolleges.com,2022-10-13,28,920215.0,6940.0,228-230,0.0024610336341260863
cstor.com,2022-11-02,28,,7670.0,181-182,0.0024630541871922818
codefi.network,2022-11-14,68,,1461.0,834-850,0.002464971458224441
avclub.com,2022-12-16,68,1818.0,8767.0,834-850,0.002464971458224441
1rx.io,2022-11-02,4590,379136.0,3288.0,81864-136004,0.002466654485689057
cwtv.com,2022-10-25,30,3246.0,9498.0,245-248,0.002467105263157854
vizcloud.ink,2022-10-05,30,,365.0,245-248,0.002467105263157854
risentimaddress.com,2022-11-07,17,,365.0,48-48,0.002467443454420848
smrpm.com,2022-10-04,153,,1461.0,2478-2575,0.00246761258482453
dianomi.net,2022-10-04,23,,4748.0,102-102,0.0024679170779861037
feathr.co,2022-11-02,395,,5112.0,6165-6780,0.0024681607266286987
lendgo.com,2022-10-26,395,,6574.0,6165-6780,0.0024681607266286987
tinkercad.com,2022-10-26,32,32648.0,5113.0,269-271,0.0024685816876122146
nextep.com,2022-10-05,32,,6939.0,269-271,0.0024685816876122146
scarletknights.com,2022-10-04,32,139597.0,10593.0,269-271,0.0024685816876122146
playstove.com,2022-11-09,32,753164.0,2192.0,269-271,0.0024685816876122146
flatworldknowledge.com,2022-11-01,28,49474.0,7305.0,223-224,0.0024704429151228835
kminnovations.net,2023-01-17,51,,6575.0,532-543,0.0024704913532804795
hulu.com,2022-11-02,3182,271.0,9497.0,56005-81863,0.00247116968695249
abc7ny.com,2022-10-19,34,18068.0,8766.0,288-291,0.0024713150926745087
nflxvideo.net,2022-10-05,9968,,4383.0,136005-280761,0.0024720747116498965
clubfitness.us,2022-10-05,41,729841.0,6573.0,318-322,0.002473206924979321
clubfitness.us,2022-10-14,41,729841.0,6573.0,318-322,0.002473206924979321
clubfitness.us,2022-10-03,41,729841.0,6573.0,318-322,0.002473206924979321
highspot.com,2022-10-17,41,433469.0,11293.0,318-322,0.002473206924979321
tmobile.com,2022-11-01,104,563518.0,8400.0,1701-1770,0.0024763135228249578
rbl.ms,2022-11-02,104,129932.0,4383.0,1701-1770,0.0024763135228249578
horizonblue.com,2022-10-13,104,39488.0,7670.0,1701-1770,0.0024763135228249578
screensteps.com,2022-10-31,36,364199.0,5479.0,333-338,0.002476396842593931
mla.org,2022-10-31,36,98057.0,11687.0,333-338,0.002476396842593931
neodatagroup.com,2023-01-18,36,367224.0,7305.0,333-338,0.002476396842593931
builderservices.io,2022-11-09,36,,1096.0,333-338,0.002476396842593931
toyotafinancial.com,2022-10-17,36,15802.0,9131.0,333-338,0.002476396842593931
exct.net,2022-10-03,356,16329.0,7305.0,5169-5629,0.0024766622213756584
classdojo.com,2022-10-04,356,6776.0,4749.0,5169-5629,0.0024766622213756584
violentnightmovie.com,2022-10-06,18,,730.0,63-63,0.0024792183170482263
wagerwizard.ag,2022-10-19,18,,1095.0,63-63,0.0024792183170482263
8thwall.com,2022-10-03,18,,2191.0,63-63,0.0024792183170482263
earnest.com,2022-11-09,18,,9860.0,63-63,0.0024792183170482263
shanbay.com,2022-10-24,18,10637.0,4748.0,63-63,0.0024792183170482263
slidesharecdn.com,2022-11-15,162,2028.0,4821.0,2377-2477,0.0024795949994825817
trk-instructior.com,2022-10-04,80,,365.0,1020-1053,0.002481389578163684
zaptushmedia.com,2022-10-03,38,,2191.0,376-381,0.0024818294628610182
exlibrisgroup.com,2022-10-04,38,3897.0,8766.0,376-381,0.0024818294628610182
chegg.com,2022-10-25,2202,2348.0,8766.0,41346-56004,0.0024827586206433994
plu.mx,2022-11-15,185,,3287.0,3318-3537,0.0024828682093563925
zynga.com,2022-10-03,185,7012.0,5844.0,3318-3537,0.0024828682093563925
coursedog.com,2022-10-18,16,,2191.0,43-43,0.0024838549428713996
totalexpert.net,2022-12-20,16,,3653.0,43-43,0.0024838549428713996
ddhq.io,2022-11-09,16,,1461.0,43-43,0.0024838549428713996
togothermany.com,2022-12-14,16,,1826.0,43-43,0.0024838549428713996
hepsiburada.com,2022-11-09,16,1128.0,9861.0,43-43,0.0024838549428713996
cvsspecialty.com,2022-10-04,16,352263.0,3287.0,43-43,0.0024838549428713996
cafepress.io,2022-12-20,16,,1461.0,43-43,0.0024838549428713996
research.gov,2022-11-15,16,273980.0,,43-43,0.0024838549428713996
lsfilter.com,2022-10-26,117,847381.0,5478.0,1642-1700,0.002484472049689823
trckswrm.com,2022-10-04,117,,1095.0,1642-1700,0.002484472049689823
blurams.com,2022-10-04,96,,1096.0,1358-1407,0.0024844720496901562
ketchjs.com,2023-01-10,71,,365.0,905-932,0.002487236549286398
ketchjs.com,2023-01-17,71,,365.0,905-932,0.002487236549286398
scruffapp.com,2022-10-14,61,,4748.0,679-693,0.0024875621890551036
t-mobiletuesdays.com,2022-10-18,80,,2923.0,791-812,0.00248886560125805
t-mobiletuesdays.com,2022-10-04,80,,2923.0,791-812,0.00248886560125805
aldi-international.com,2022-10-03,36,,5845.0,382-387,0.0024906600249068322
usmc.mil,2022-10-12,36,98817.0,,382-387,0.0024906600249068322
vogue.co.uk,2022-11-23,36,11284.0,734.0,382-387,0.0024906600249068322
itunes.com,2022-10-04,1641,492971.0,9130.0,32653-41345,0.0024912345451203466
freelancer.com,2022-11-19,18,1499.0,12418.0,49-49,0.002491694352159457
plato.app,2022-11-10,18,,1826.0,49-49,0.002491694352159457
facinggleg.life,2022-11-08,18,,365.0,49-49,0.002491694352159457
mouthhealthy.org,2022-10-11,18,160303.0,4383.0,49-49,0.002491694352159457
servicenow.com,2022-10-03,49,27230.0,13150.0,544-555,0.002491823703473006
druckerlabs.com,2022-10-05,49,,8400.0,544-555,0.002491823703473006
freeconvert.com,2022-10-03,49,,8401.0,544-555,0.002491823703473006
pandadoc.com,2023-01-10,49,15417.0,3652.0,544-555,0.002491823703473006
sportskeeda.com,2022-10-03,268,3130.0,6940.0,4056-4373,0.0024925224327010387
maytag.com,2022-11-07,32,77722.0,9497.0,221-222,0.0024929884699286253
menaapp.net,2022-10-27,32,,3653.0,221-222,0.0024929884699286253
thezebra.com,2022-10-24,22,104149.0,4017.0,99-99,0.00249320036264733
enotescdn.net,2022-11-08,22,,1096.0,99-99,0.00249320036264733
fltplan.com,2022-12-05,22,119796.0,9495.0,121-121,0.0024937655860350905
ted.com,2022-11-15,184,882.0,10591.0,2576-2680,0.0024937655860350905
fromyouflowers.com,2022-10-04,26,37430.0,8401.0,163-164,0.0024942440521872333
cfr.org,2022-10-04,18,27894.0,10956.0,200-200,0.002494577006507459
idmgroup.com,2022-10-13,18,,6575.0,200-200,0.002494577006507459
ondemandfulfillment.com,2022-10-18,18,,2922.0,200-200,0.002494577006507459
swipejobs.com,2022-10-26,18,,5113.0,200-200,0.002494577006507459
dailypay.com,2022-10-18,18,,8401.0,200-200,0.002494577006507459
ondemandfulfillment.com,2022-10-24,18,,2922.0,200-200,0.002494577006507459
cengagebrain.com,2022-10-18,18,10762.0,5112.0,200-200,0.002494577006507459
gradle.org,2022-10-03,166,28736.0,5844.0,2290-2376,0.002494802494801718
cequintvzwecid.com,2022-10-03,166,,6286.0,2290-2376,0.002494802494801718
purevpn.com,2023-01-11,16,33826.0,7305.0,55-55,0.0024949321690316273
herbalife.com,2022-10-17,16,52257.0,9495.0,55-55,0.0024949321690316273
grammy.com,2022-11-15,16,131213.0,12420.0,55-55,0.0024949321690316273
chess24.com,2022-11-08,16,17473.0,7670.0,55-55,0.0024949321690316273
realitytitbit.com,2022-10-12,16,,2191.0,55-55,0.0024949321690316273
cncenter.cz,2022-10-31,16,744871.0,2557.0,55-55,0.0024949321690316273
erome.com,2022-11-21,16,,12398.0,55-55,0.0024949321690316273
lippertdev.net,2022-10-03,16,,1826.0,55-55,0.0024949321690316273
gameloft.com,2022-11-02,149,29201.0,8767.0,2197-2289,0.002495840266219407
valottery.com,2022-11-08,17,48835.0,8766.0,84-84,0.0024960290447016975
valottery.com,2022-11-03,17,48835.0,8766.0,84-84,0.0024960290447016975
blogherads.com,2022-10-05,126,,6209.0,2102-2196,0.002496099843993793
army.mil,2022-10-17,241,6338.0,,3538-3778,0.0024962556165758487
octillion.tv,2022-10-26,241,,1461.0,3538-3778,0.0024962556165758487
octillion.tv,2022-10-11,241,,1461.0,3538-3778,0.0024962556165758487
minutemedia-prebid.com,2022-11-15,923,,730.0,18246-21349,0.0024993057484110626
googlezip.net,2022-11-01,1210,,4383.0,21350-25775,0.002499768539961811
purdue.edu,2022-10-26,409,1444.0,13977.0,5630-6164,0.0025012506253148103
digitalturbine.com,2022-10-04,88,205984.0,6040.0,1121-1158,0.0025041736227040534
metv.com,2022-10-03,121,46762.0,8766.0,1472-1521,0.002504268639727303
amcplus.com,2022-10-04,48,,8401.0,481-490,0.0025076623014763655
airbrake.io,2022-11-02,156,63171.0,4383.0,2802-2949,0.002508277315142804
hudl.com,2022-10-03,178,8116.0,8766.0,3125-3317,0.0025085289985953274
chicoryapp.com,2022-10-03,178,610032.0,3652.0,3125-3317,0.0025085289985953274
meituan.net,2022-11-08,25,552187.0,5113.0,168-169,0.002509935160008081
gale.com,2022-10-06,247,111193.0,10590.0,3779-4055,0.0025102921980105775
codebig2.net,2022-10-04,247,,3287.0,3779-4055,0.0025102921980105775
roadtrippers.com,2022-10-03,22,27414.0,7305.0,153-154,0.0025109855618332677
arcteryx.com,2022-11-11,22,20041.0,10592.0,153-154,0.0025109855618332677
arcteryx.com,2022-11-10,22,20041.0,10592.0,153-154,0.0025109855618332677
optvdo.com,2022-10-05,22,,1826.0,153-154,0.0025109855618332677
viifixi.com,2022-10-04,23,,365.0,125-125,0.0025118615685180146
eclipse.org,2022-10-17,335,4246.0,12785.0,4721-5168,0.0025125628140714173
eclipse.org,2022-10-03,335,4246.0,12785.0,4721-5168,0.0025125628140714173
native-instruments.com,2022-10-03,24,10201.0,9130.0,122-122,0.002513826043237799
stackabuse.com,2022-10-15,24,555323.0,3652.0,122-122,0.002513826043237799
cengage.info,2022-10-24,611,,5844.0,12291-13811,0.0025142005773242104
ebsco-content.com,2022-10-31,572,,5114.0,10927-12290,0.002514200577326875
istreamplanet.net,2022-10-03,37,,2191.0,369-375,0.0025161188866176243
flagship.io,2022-10-19,37,,4017.0,369-375,0.0025161188866176243
poki.com,2022-10-13,129,7444.0,8035.0,2011-2101,0.0025173064820641633
binance.cc,2022-10-21,32,,2191.0,233-235,0.002517623363544552
wanderu.com,2022-10-25,32,37264.0,4383.0,233-235,0.002517623363544552
yourdailysportfix.com,2022-10-31,32,,2191.0,233-235,0.002517623363544552
microsoft.com,2022-11-02,209114,46.0,11689.0,280762-15442591,0.002518212069431036
angara.com,2022-11-03,18,42036.0,10593.0,85-85,0.0025188916876575096
ipapi.com,2022-10-11,18,,8766.0,85-85,0.0025188916876575096
crittercism.com,2022-10-21,18,106536.0,5114.0,85-85,0.0025188916876575096
crittercism.com,2022-10-19,18,106536.0,5114.0,85-85,0.0025188916876575096
easyows.com,2022-10-03,18,,1461.0,85-85,0.0025188916876575096
spe-roll.com,2022-10-05,24,,365.0,93-93,0.002520302436292199
mpcdn.net,2022-10-13,24,426854.0,5113.0,93-93,0.002520302436292199
rundsp.com,2022-10-13,91,,5034.0,1085-1120,0.00252252252252283
springer.com,2022-11-07,195,1100.0,5112.0,2950-3124,0.0025227043390529946
nhl.com,2022-11-02,195,833.0,10591.0,2950-3124,0.0025227043390529946
commercebank.com,2022-10-19,20,12459.0,12053.0,104-104,0.0025235145675613913
mona.co,2022-11-02,73,,4017.0,749-769,0.0025248983027069682
home.kpmg,2022-10-25,15,,1096.0,65-65,0.002526528549772422
clientchatlive.com,2022-12-07,15,,5113.0,65-65,0.002526528549772422
davidtrone.com,2022-11-01,15,,3288.0,65-65,0.002526528549772422
atlasobscura.com,2022-10-14,119,9177.0,5844.0,1580-1641,0.0025287356321832544
politicopro.com,2022-11-01,22,204602.0,4383.0,147-148,0.002529358626919831
hostingcdn.com,2022-11-08,22,,3287.0,147-148,0.002529358626919831
hootsuite.com,2022-11-11,22,316.0,5288.0,147-148,0.002529358626919831
mojitok.im,2022-10-04,57,,,813-833,0.002531950807812211
taggstar.com,2022-11-08,57,,5844.0,813-833,0.002531950807812211
bridgestonetire.com,2022-10-25,16,92379.0,10226.0,53-53,0.0025369978858351683
iracing.com,2022-10-13,16,28994.0,9496.0,53-53,0.0025369978858351683
ccohs.ca,2022-12-02,16,76112.0,8919.0,53-53,0.0025369978858351683
yamibuy.com,2022-10-28,16,25621.0,4383.0,53-53,0.0025369978858351683
yelpcdn.com,2022-10-04,582,32965.0,5113.0,9669-10926,0.0025373555116974256
ksdk.com,2022-11-02,45,25120.0,10226.0,416-422,0.0025375756392738147
anvato.net,2022-11-02,79,448980.0,5844.0,770-790,0.002540786306499454
trustconference.com,2022-10-14,79,,3287.0,770-790,0.002540786306499454
shoptelligence.com,2022-10-03,30,,2922.0,242-244,0.0025445292620865922
redshelf.com,2022-11-02,49,215697.0,5479.0,400-406,0.00254491017964098
sirsidynix.net,2022-10-11,56,61370.0,8766.0,645-660,0.0025452912112593484
sentinelone.net,2022-10-03,254,,3653.0,4374-4720,0.0025475210660403924
knvb.nl,2022-11-13,15,456341.0,,33-33,0.0025499362515938317
cmbchina.com,2022-10-25,15,2465.0,12054.0,33-33,0.0025499362515938317
whatsapp.com,2022-11-07,814,134.0,8400.0,15790-18245,0.0025514853289668737
particlenews.com,2022-10-03,1399,,2922.0,25776-32652,0.0025519504192483833
datacamp.com,2022-11-09,72,43358.0,8400.0,851-876,0.002552322613578517
quovadisnewspaper.com,2022-10-21,120,,5114.0,1408-1471,0.002555168408827191
musement.com,2022-11-25,18,148191.0,6939.0,67-67,0.0025552108048914057
exportersindia.com,2022-10-17,18,12064.0,10228.0,67-67,0.0025552108048914057
japaneseclassics.com,2023-01-10,18,,9131.0,67-67,0.0025552108048914057
truecoach.co,2022-10-14,29,,1826.0,238-241,0.0025552382383888794
oldrrb.bid,2022-11-03,29,,1461.0,238-241,0.0025552382383888794
creditsesame.com,2022-11-02,39,16060.0,5113.0,357-362,0.002557544757033292
turn.com,2022-10-03,4589,26930.0,10594.0,81864-136004,0.0025580120592318956
artlist.io,2022-12-13,22,,4383.0,138-138,0.002561639449247033
whitehouseblackmarket.com,2022-10-04,22,15760.0,9132.0,138-138,0.002561639449247033
scite.ai,2022-11-02,40,,1461.0,323-327,0.0025620496397118497
akamai-cdn-content.com,2022-10-26,40,,730.0,323-327,0.0025620496397118497
imvu.com,2022-10-17,40,5998.0,6939.0,323-327,0.0025620496397118497
kongcdn.com,2022-10-03,28,,4383.0,252-254,0.0025622254758420615
gal-dem.com,2023-01-20,28,,2922.0,252-254,0.0025622254758420615
adsymptotic.com,2022-11-02,3181,,5114.0,56005-81863,0.002562694490174211
ptdistinction.com,2022-11-02,24,,4017.0,119-119,0.0025627883136850604
tltechlink.com,2022-11-02,31,,365.0,272-275,0.0025627883136855045
edgesuite.net,2022-11-02,9967,6307.0,8766.0,136005-280761,0.0025636330343014047
gusto.com,2022-10-04,34,66742.0,10226.0,276-279,0.002565042139978213
nagwa.com,2022-11-09,34,,9862.0,276-279,0.002565042139978213
proquest.com,2022-11-08,394,5992.0,9862.0,6165-6780,0.0025668871556937534
garageclothing.com,2022-11-08,62,62008.0,8766.0,599-614,0.0025679145830520556
wish.com,2022-10-03,152,1708.0,11296.0,2478-2575,0.0025704297758588623
sitelabweb.com,2022-10-05,348,,2191.0,5169-5629,0.002571918460659295
bellroy.com,2022-10-27,15,22485.0,6209.0,47-47,0.002573009134182569
augamelab.com,2022-10-24,15,,365.0,47-47,0.002573009134182569
movio.co,2022-12-01,28,,4382.0,231-232,0.0025735885475309805
quizlet.com,2022-11-01,2199,899.0,6939.0,41346-56004,0.00257471264363196
avira-vpn.com,2022-11-02,410,,2922.0,6781-7587,0.00257633587786521
prd-prsn.com,2022-10-05,410,,3652.0,6781-7587,0.00257633587786521
yieldlab.net,2022-10-17,410,,4547.0,6781-7587,0.00257633587786521
pearsoned.com,2022-10-05,410,6096.0,9130.0,6781-7587,0.00257633587786521
agafurretor.com,2022-10-21,27,,730.0,150-151,0.002577319587628968
nooie.com,2022-10-04,27,,5844.0,150-151,0.002577319587628968
gtsstatic.net,2022-10-18,27,,1461.0,150-151,0.002577319587628968
savvasrealize.com,2022-10-31,22,,1461.0,158-159,0.002577762502148029
greensky.com,2022-10-03,22,,9981.0,158-159,0.002577762502148029
mintmeasure.com,2022-11-14,22,,1461.0,158-159,0.002577762502148029
redcircle.com,2022-11-02,43,,9495.0,388-394,0.002581385343467746
riotcdn.net,2022-10-19,184,,2556.0,3318-3537,0.002582182937730604
bestreviews.com,2022-10-11,161,13901.0,7670.0,2377-2477,0.0025829114577944345
usercontent.goog,2022-10-31,1639,,,32653-41345,0.002583502491235845
trainerize.com,2022-10-14,75,127189.0,4383.0,877-904,0.0025896672277607724
trainerize.com,2022-10-05,75,127189.0,4383.0,877-904,0.0025896672277607724
wedobest.com.cn,2022-10-04,40,,3287.0,328-332,0.0025916327286193974
puzzleplusgames.net,2022-10-04,40,,1096.0,328-332,0.0025916327286193974
touchbeam.com,2022-11-02,40,,2312.0,328-332,0.0025916327286193974
browsiprod.com,2022-10-18,917,,2556.0,18246-21349,0.0025918726279815507
googlezip.net,2022-11-02,1209,,4383.0,21350-25775,0.0025923525599599317
personalwine.com,2022-10-04,16,296959.0,8766.0,30-30,0.0025924645696508986
mission-statement.com,2022-10-11,16,,1827.0,30-30,0.0025924645696508986
sunrisehouse.com,2022-11-01,16,,8400.0,30-30,0.0025924645696508986
pt4web.com,2022-10-03,16,175324.0,6939.0,30-30,0.0025924645696508986
datpiff.com,2022-10-03,27,9122.0,7670.0,216-218,0.0025933609958508352
ballysports.com,2022-11-02,27,,7671.0,216-218,0.0025933609958508352
domestika.org,2022-10-04,27,15238.0,10227.0,216-218,0.0025933609958508352
ladybug.com,2022-10-05,27,,10957.0,216-218,0.0025933609958508352
small.chat,2022-10-31,22,,1826.0,139-140,0.0025959577229741626
kmov.com,2022-10-14,22,43550.0,9860.0,139-140,0.0025959577229741626
minijuegosgratis.com,2022-10-31,22,817916.0,7671.0,139-140,0.0025959577229741626
pemdystore.com,2022-10-03,24,,,114-114,0.0025960539979232866
